variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
current	ariaer	12	0.8	50	10	4096	0	27	108277	319755	108277	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	ariaer	12	0.8	50	100	1024	0	26	149.4	84433	149.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	ariaer	12	0.8	50	100	2048	0	27	73.1	84714.1	73.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	ariaer	12	0.8	50	100	4096	0	26	37.9	86797.3	37.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	ariaer	12	0.8	80	10	1024	0	27	391613	141994	391613	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	ariaer	12	0.8	80	10	2048	0	27	354180	176456	354180	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	ariaer	12	0.8	80	10	4096	0	27	313294	211403	313294	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	ariaer	12	0.8	80	100	1024	0	26	1873.8	134011	1873.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	ariaer	12	0.8	80	100	2048	0	26	976.6	134601	976.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	ariaer	12	0.8	80	100	4096	0	27	509.2	137936	509.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	ariaer	12	0.9	50	10	1024	0	26	93095.7	348351	93095.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	ariaer	12	0.9	50	10	2048	0	26	70414.1	371135	70414.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	ariaer	12	0.9	50	10	4096	0	27	51182.3	384632	51182.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	ariaer	12	0.9	50	100	1024	0	26	90.2	87871.4	90.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	ariaer	12	0.9	50	100	2048	0	27	45.5	87608.9	45.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	ariaer	12	0.9	50	100	4096	0	26	22.6	88860.6	22.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	ariaer	12	0.9	80	10	1024	0	27	297926	237524	297926	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	ariaer	12	0.9	80	10	2048	0	26	268089	267873	268089	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	ariaer	12	0.9	80	10	4096	0	26	236772	293660	236772	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	ariaer	12	0.9	80	100	1024	0	26	540	142513	540	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	ariaer	12	0.9	80	100	2048	0	26	276.6	141240	276.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	ariaer	12	0.9	80	100	4096	0	26	139.8	143220	139.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/current_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.9.log
retry-fixed	aria	12	0.0	50	10	1024	0	27	535360	15245	535360	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.0.log
retry-fixed	aria	12	0.0	50	10	2048	0	27	503521	30392.9	503521	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.0.log
retry-fixed	aria	12	0.0	50	10	4096	0	28	441408	60150	441408	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.0.log
retry-fixed	aria	12	0.0	50	100	1024	0	27	6343.2	73119.2	6343.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.0.log
retry-fixed	aria	12	0.0	50	100	2048	0	27	3128.7	73261.7	3128.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.0.log
retry-fixed	aria	12	0.0	50	100	4096	0	26	1784.6	73172.2	1784.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.0.log
retry-fixed	aria	12	0.0	80	10	1024	0	28	773667	3548.7	773667	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.0.log
retry-fixed	aria	12	0.0	80	10	2048	0	27	754645	7416	754645	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.0.log
retry-fixed	aria	12	0.0	80	10	4096	0	27	687772	15325	687772	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.0.log
retry-fixed	aria	12	0.0	80	100	1024	0	28	31279.5	90781.3	31279.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.0.log
retry-fixed	aria	12	0.0	80	100	2048	0	27	14602.1	99676.3	14602.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.0.log
retry-fixed	aria	12	0.0	80	100	4096	0	27	7482.4	109254	7482.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.0.log
retry-fixed	aria	12	0.2	50	10	1024	0	27	383049	11623.7	383049	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.2.log
retry-fixed	aria	12	0.2	50	10	2048	0	27	365751	23778.9	365751	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.2.log
retry-fixed	aria	12	0.2	50	10	4096	0	28	334467	49737.6	334467	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.2.log
retry-fixed	aria	12	0.2	50	100	1024	0	28	5962.4	73090.4	5962.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.2.log
retry-fixed	aria	12	0.2	50	100	2048	0	27	3013.6	73376.8	3013.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.2.log
retry-fixed	aria	12	0.2	50	100	4096	0	27	1706	72841.2	1706	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.2.log
retry-fixed	aria	12	0.2	80	10	1024	0	27	502556	2480.7	502556	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.2.log
retry-fixed	aria	12	0.2	80	10	2048	0	27	487980	5177.7	487980	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.2.log
retry-fixed	aria	12	0.2	80	10	4096	0	27	463643	11083.4	463643	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.2.log
retry-fixed	aria	12	0.2	80	100	1024	0	27	28764	91351.2	28764	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.2.log
retry-fixed	aria	12	0.2	80	100	2048	0	27	13579.5	100494	13579.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.2.log
retry-fixed	aria	12	0.2	80	100	4096	0	27	7100.2	109636	7100.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.2.log
retry-fixed	aria	12	0.4	50	10	1024	0	27	373027	35139.6	373027	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.4.log
retry-fixed	aria	12	0.4	50	10	2048	0	27	260712	274635	260712	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.4.log
retry-fixed	aria	12	0.4	50	10	4096	0	27	159518	477410	159518	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.4.log
retry-fixed	aria	12	0.4	50	100	1024	0	27	4380	74570.4	4380	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.4.log
retry-fixed	aria	12	0.4	50	100	2048	0	27	2349.4	73426.6	2349.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.4.log
retry-fixed	aria	12	0.4	50	100	4096	0	27	1370.1	74405.9	1370.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.4.log
retry-fixed	aria	12	0.4	80	10	1024	0	27	500448	4281.1	500448	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.4.log
retry-fixed	aria	12	0.4	80	10	2048	0	27	480587	10113.4	480587	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.4.log
retry-fixed	aria	12	0.4	80	10	4096	0	28	376934	235827	376934	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.4.log
retry-fixed	aria	12	0.4	80	100	1024	0	27	18380.4	107060	18380.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.4.log
retry-fixed	aria	12	0.4	80	100	2048	0	27	9072.3	112169	9072.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.4.log
retry-fixed	aria	12	0.4	80	100	4096	0	27	4761	114842	4761	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.4.log
retry-fixed	aria	12	0.6	50	10	1024	0	27	134925	585869	134925	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.6.log
retry-fixed	aria	12	0.6	50	10	2048	0	27	83557.4	708199	83557.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.6.log
retry-fixed	aria	12	0.6	50	10	4096	0	27	50023.4	782284	50023.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.6.log
retry-fixed	aria	12	0.6	50	100	1024	0	27	2520	77556.8	2520	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.6.log
retry-fixed	aria	12	0.6	50	100	2048	0	28	1342.1	75457.9	1342.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.6.log
retry-fixed	aria	12	0.6	50	100	4096	0	27	209.6	78024	209.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.6.log
retry-fixed	aria	12	0.6	80	10	1024	0	27	313659	485471	313659	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.6.log
retry-fixed	aria	12	0.6	80	10	2048	0	27	216573	771997	216573	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.6.log
retry-fixed	aria	12	0.6	80	10	4096	0	27	136708	993378	136708	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.6.log
retry-fixed	aria	12	0.6	80	100	1024	0	28	7283.3	126349	7283.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.6.log
retry-fixed	aria	12	0.6	80	100	2048	0	27	4283.2	121874	4283.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.6.log
retry-fixed	aria	12	0.6	80	100	4096	0	27	2654.6	122273	2654.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.6.log
retry-fixed	aria	12	0.8	50	10	1024	0	27	61858.8	769917	61858.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.8.log
retry-fixed	aria	12	0.8	50	10	2048	0	27	41394.6	835559	41394.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.8.log
retry-fixed	aria	12	0.8	50	10	4096	0	27	27003.2	874936	27003.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.8.log
retry-fixed	aria	12	0.8	50	100	1024	0	27	560.1	79926.3	560.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.8.log
retry-fixed	aria	12	0.8	50	100	2048	0	27	62.7	82676.5	62.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.8.log
retry-fixed	aria	12	0.8	50	100	4096	0	26	31.4	87623	31.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.8.log
retry-fixed	aria	12	0.8	80	10	1024	0	27	150322	1.00813	150322	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.8.log
retry-fixed	aria	12	0.8	80	10	2048	0	26	104321	1.16851	104321	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.8.log
retry-fixed	aria	12	0.8	80	10	4096	0	26	70285.4	1.29614	70285.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.8.log
retry-fixed	aria	12	0.8	80	100	1024	0	28	3069.9	116328	3069.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.8.log
retry-fixed	aria	12	0.8	80	100	2048	0	27	581.8	70483.8	581.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.8.log
retry-fixed	aria	12	0.8	80	100	4096	0	27	205.8	73931.8	205.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.8.log
retry-fixed	aria	12	0.9	50	10	1024	0	27	28279.8	399343	28279.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.9.log
retry-fixed	aria	12	0.9	50	10	2048	0	27	19768.5	425057	19768.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.9.log
retry-fixed	aria	12	0.9	50	10	4096	0	27	13239.2	436502	13239.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.9.log
retry-fixed	aria	12	0.9	50	100	1024	0	27	59.2	43972.8	59.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.9.log
retry-fixed	aria	12	0.9	50	100	2048	0	27	24.2	46465.4	24.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.9.log
retry-fixed	aria	12	0.9	50	100	4096	0	26	12.7	46681.7	12.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.9.log
retry-fixed	aria	12	0.9	80	10	1024	0	27	60689.3	572962	60689.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.9.log
retry-fixed	aria	12	0.9	80	10	2048	0	29	44728	627426	44728	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.9.log
retry-fixed	aria	12	0.9	80	10	4096	0	26	31732.8	686630	31732.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.9.log
retry-fixed	aria	12	0.9	80	100	1024	0	27	1042.7	75142.9	1042.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.9.log
retry-fixed	aria	12	0.9	80	100	2048	0	26	189.5	76815.3	189.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.9.log
retry-fixed	aria	12	0.9	80	100	4096	0	27	84.5	79377.9	84.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_aria_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.9.log
retry-fixed	ariaer	12	0.0	50	10	1024	0	28	249336	7073.1	249336	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.0.log
retry-fixed	ariaer	12	0.0	50	10	2048	0	27	234146	14071.4	234146	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.0.log
retry-fixed	ariaer	12	0.0	50	10	4096	0	27	215577	29003	215577	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.0.log
retry-fixed	ariaer	12	0.0	50	100	1024	0	31	4835	37046.6	4835	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.0.log
retry-fixed	ariaer	12	0.0	50	100	2048	0	28	2512.1	37629.9	2512.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.0.log
retry-fixed	ariaer	12	0.0	50	100	4096	0	27	2160.1	77711.9	2160.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.0.log
retry-fixed	ariaer	12	0.0	80	10	1024	0	27	738372	3413.1	738372	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.0.log
retry-fixed	ariaer	12	0.0	80	10	2048	0	27	710112	6893	710112	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.0.log
retry-fixed	ariaer	12	0.0	80	10	4096	0	28	658874	14508.5	658874	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.0.log
retry-fixed	ariaer	12	0.0	80	100	1024	0	27	41882.9	78232.3	41882.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.0.log
retry-fixed	ariaer	12	0.0	80	100	2048	0	27	22412.7	97395.3	22412.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.0.log
retry-fixed	ariaer	12	0.0	80	100	4096	0	27	11631.1	109201	11631.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.0.log
retry-fixed	ariaer	12	0.2	50	10	1024	0	27	375881	11395.4	375881	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.2.log
retry-fixed	ariaer	12	0.2	50	10	2048	0	28	357897	23235.7	357897	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.2.log
retry-fixed	ariaer	12	0.2	50	10	4096	0	27	327240	47953.1	327240	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.2.log
retry-fixed	ariaer	12	0.2	50	100	1024	0	27	7196	76669.6	7196	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.2.log
retry-fixed	ariaer	12	0.2	50	100	2048	0	28	3671.5	78043.7	3671.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.2.log
retry-fixed	ariaer	12	0.2	50	100	4096	0	27	2097.5	78184.1	2097.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.2.log
retry-fixed	ariaer	12	0.2	80	10	1024	0	27	490350	2399.2	490350	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.2.log
retry-fixed	ariaer	12	0.2	80	10	2048	0	27	478879	5063.7	478879	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.2.log
retry-fixed	ariaer	12	0.2	80	10	4096	0	27	454025	10870.9	454025	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.2.log
retry-fixed	ariaer	12	0.2	80	100	1024	0	27	38988.9	78771.1	38988.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.2.log
