variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
current	aria	16	0.2	80	100	1024	0	27	43495.4	91979.8	43495.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	aria	16	0.2	80	100	2048	0	26	21835	111285	21835	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	aria	16	0.2	80	100	4096	0	26	10541.3	118483	10541.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	aria	16	0.4	50	10	1024	0	27	492745	22941.6	492745	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	aria	16	0.4	50	10	2048	0	27	467391	44813.7	467391	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	aria	16	0.4	50	10	4096	0	27	419284	84524.3	419284	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	aria	16	0.4	50	100	1024	0	26	7495	86610.6	7495	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	aria	16	0.4	50	100	2048	0	27	3671.6	89102.8	3671.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	aria	16	0.4	50	100	4096	0	26	1787.6	88324.4	1787.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	aria	16	0.4	80	10	1024	0	27	631414	5001.7	631414	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	aria	16	0.4	80	10	2048	0	27	621658	10560	621658	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	aria	16	0.4	80	10	4096	0	27	598782	22581.2	598782	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	aria	16	0.4	80	100	1024	0	27	30903.1	106210	30903.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	aria	16	0.4	80	100	2048	0	26	15381	119377	15381	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	aria	16	0.4	80	100	4096	0	27	7525.4	124775	7525.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	aria	16	0.6	50	10	1024	0	26	432722	89518.2	432722	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	aria	16	0.6	50	10	2048	0	27	384640	139853	384640	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	aria	16	0.6	50	10	4096	0	27	314137	203598	314137	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	aria	16	0.6	50	100	1024	0	26	1730.9	95037.1	1730.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	aria	16	0.6	50	100	2048	0	27	854.9	94377.1	854.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	aria	16	0.6	50	100	4096	0	26	416.6	92562.6	416.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	aria	16	0.6	80	10	1024	0	27	612775	28044	612775	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	aria	16	0.6	80	10	2048	0	27	588211	49536.3	588211	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	aria	16	0.6	80	10	4096	0	27	548287	84130.4	548287	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	aria	16	0.6	80	100	1024	0	27	9481.9	132854	9481.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	aria	16	0.6	80	100	2048	0	26	4688.9	135804	4688.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	aria	16	0.6	80	100	4096	0	26	2313.6	135312	2313.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	aria	16	0.8	50	10	1024	0	27	212973	326471	212973	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	aria	16	0.8	50	10	2048	0	26	162754	375256	162754	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	aria	16	0.8	50	10	4096	0	27	117967	417790	117967	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	aria	16	0.8	50	100	1024	0	26	157.1	101116	157.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	aria	16	0.8	50	100	2048	0	27	77.9	100479	77.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	aria	16	0.8	50	100	4096	0	26	38.6	99494.2	38.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	aria	16	0.8	80	10	1024	0	27	473941	182034	473941	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	aria	16	0.8	80	10	2048	0	27	425505	229855	425505	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	aria	16	0.8	80	10	4096	0	26	373117	279821	373117	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	aria	16	0.8	80	100	1024	0	27	959.5	151924	959.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	aria	16	0.8	80	100	2048	0	26	478.4	151074	478.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	aria	16	0.8	80	100	4096	0	27	237.2	149267	237.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	aria	16	0.9	50	10	1024	0	26	99016.4	441348	99016.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	aria	16	0.9	50	10	2048	0	26	72030.5	469256	72030.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	aria	16	0.9	50	10	4096	0	27	50738.8	489933	50738.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	aria	16	0.9	50	100	1024	0	26	105.7	104547	105.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	aria	16	0.9	50	100	2048	0	26	53.1	104190	53.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	aria	16	0.9	50	100	4096	0	27	26.3	102783	26.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	aria	16	0.9	80	10	1024	0	27	349994	308028	349994	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	aria	16	0.9	80	10	2048	0	26	309765	349282	309765	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	aria	16	0.9	80	10	4096	0	27	270635	386364	270635	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	aria	16	0.9	80	100	1024	0	26	329.8	158595	329.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	aria	16	0.9	80	100	2048	0	26	167.2	158348	167.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	aria	16	0.9	80	100	4096	0	26	84.3	156792	84.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t16_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	aria	32	0.0	50	10	1024	0	27	770205	21244.2	770205	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	aria	32	0.0	50	10	2048	0	27	734348	42054.6	734348	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	aria	32	0.0	50	10	4096	0	27	687490	83787.3	687490	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	aria	32	0.0	50	100	1024	0	26	13685.9	94653.3	13685.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	aria	32	0.0	50	100	2048	0	26	6438.6	95347	6438.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	aria	32	0.0	50	100	4096	0	27	3203.5	97967.7	3203.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	aria	32	0.0	80	10	1024	0	27	1.08945	NA	1.08945	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	aria	32	0.0	80	10	2048	0	28	1.09189	NA	1.09189	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	aria	32	0.0	80	10	4096	0	27	1.04935	NA	1.04935	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	aria	32	0.0	80	100	1024	0	27	57854.6	112539	57854.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	aria	32	0.0	80	100	2048	0	26	28226	134180	28226	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	aria	32	0.0	80	100	4096	0	26	13848.8	145076	13848.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	aria	32	0.2	50	10	1024	0	27	577183	17044.3	577183	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	aria	32	0.2	50	10	2048	0	27	556581	34061.9	556581	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	aria	32	0.2	50	10	4096	0	27	514757	67285	514757	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	aria	32	0.2	50	100	1024	0	27	12235.2	90881.6	12235.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	aria	32	0.2	50	100	2048	0	26	5782.2	91497.8	5782.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	aria	32	0.2	50	100	4096	0	27	2866.1	93799.5	2866.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	aria	32	0.2	80	10	1024	0	27	754974	3707.8	754974	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	aria	32	0.2	80	10	2048	0	27	738836	7660	738836	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	aria	32	0.2	80	10	4096	0	27	723813	16743.9	723813	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.2.log
current	aria	32	0.2	80	100	1024	0	27	51058.5	107969	51058.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	aria	32	0.2	80	100	2048	0	26	24523.2	125186	24523.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	aria	32	0.2	80	100	4096	0	27	12251.4	136843	12251.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	aria	32	0.4	50	10	1024	0	27	571568	26652.6	571568	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	aria	32	0.4	50	10	2048	0	27	540509	51977	540509	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	aria	32	0.4	50	10	4096	0	27	485931	98158.4	485931	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	aria	32	0.4	50	100	1024	0	26	8279	95554.6	8279	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	aria	32	0.4	50	100	2048	0	26	3876.2	93813.4	3876.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	aria	32	0.4	50	100	4096	0	27	1942	95133.2	1942	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	aria	32	0.4	80	10	1024	0	27	746052	5871.2	746052	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	aria	32	0.4	80	10	2048	0	27	747533	12685	747533	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	aria	32	0.4	80	10	4096	0	27	723478	27319.2	723478	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	aria	32	0.4	80	100	1024	0	27	36401.5	124571	36401.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	aria	32	0.4	80	100	2048	0	26	17264.5	134697	17264.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	aria	32	0.4	80	100	4096	0	27	8650.1	143312	8650.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	aria	32	0.6	50	10	1024	0	26	492282	102048	492282	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	aria	32	0.6	50	10	2048	0	26	435324	158599	435324	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	aria	32	0.6	50	10	4096	0	27	358894	232569	358894	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	aria	32	0.6	50	100	1024	0	27	1900.5	104391	1900.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	aria	32	0.6	50	100	2048	0	26	886.6	99465.4	886.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	aria	32	0.6	50	100	4096	0	26	449	99493.4	449	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	aria	32	0.6	80	10	1024	0	28	724432	33225.2	724432	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	aria	32	0.6	80	10	2048	0	27	696413	58684.2	696413	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	aria	32	0.6	80	10	4096	0	27	647341	99359.9	647341	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	aria	32	0.6	80	100	1024	0	26	11097.9	155097	11097.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	aria	32	0.6	80	100	2048	0	27	5252.5	152648	5252.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	aria	32	0.6	80	100	4096	0	26	2613.9	154263	2613.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	aria	32	0.8	50	10	1024	0	27	242068	370898	242068	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	aria	32	0.8	50	10	2048	0	26	186148	428866	186148	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	aria	32	0.8	50	10	4096	0	27	135058	479342	135058	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	aria	32	0.8	50	100	1024	0	26	169.8	110832	169.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	aria	32	0.8	50	100	2048	0	27	80.9	106006	80.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	aria	32	0.8	50	100	4096	0	26	38.9	105228	38.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	aria	32	0.8	80	10	1024	0	27	555564	213767	555564	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	aria	32	0.8	80	10	2048	0	27	501618	270683	501618	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	aria	32	0.8	80	10	4096	0	27	439982	329656	439982	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	aria	32	0.8	80	100	1024	0	26	1117.3	176342	1117.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	aria	32	0.8	80	100	2048	0	27	541.6	169647	541.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	aria	32	0.8	80	100	4096	0	26	267.4	166849	267.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	aria	32	0.9	50	10	1024	0	27	113081	503777	113081	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	aria	32	0.9	50	10	2048	0	26	82793.7	538979	82793.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	aria	32	0.9	50	10	4096	0	27	54522.5	525881	54522.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	aria	32	0.9	50	100	1024	0	26	117.5	114570	117.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	aria	32	0.9	50	100	2048	0	26	56.3	110126	56.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	aria	32	0.9	50	100	4096	0	27	27.2	108107	27.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	aria	32	0.9	80	10	1024	0	26	410061	361114	410061	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	aria	32	0.9	80	10	2048	0	26	365546	411465	365546	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	aria	32	0.9	80	10	4096	0	27	321942	458346	321942	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	aria	32	0.9	80	100	1024	0	26	383.5	184141	383.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	aria	32	0.9	80	100	2048	0	26	185.6	177786	185.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	aria	32	0.9	80	100	4096	0	26	89.6	173990	89.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	aria	48	0.0	50	10	1024	0	28	1.14161	NA	1.14161	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	aria	48	0.0	50	10	2048	0	27	1.0761	NA	1.0761	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	aria	48	0.0	50	10	4096	0	28	1.0182	NA	1.0182	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	aria	48	0.0	50	100	1024	0	26	20976.5	145424	20976.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.0.log
