zipf\tengine\tkeys\trw\tops\tbatch_size\taverage_commit
0.0	aria_abort_lock_fix	10000	50	100	1000	3083.8
0.2	aria_abort_lock_fix	10000	50	100	1000	3007
0.4	aria_abort_lock_fix	10000	50	100	1000	2587.2
0.6	aria_abort_lock_fix	10000	50	100	1000	1342.8
0.8	aria_abort_lock_fix	10000	50	100	1000	334.7
0.9	aria_abort_lock_fix	10000	50	100	1000	198.8
0.0	aria_abort_lock_fix	10000	50	100	4000	926
0.2	aria_abort_lock_fix	10000	50	100	4000	876.6
0.4	aria_abort_lock_fix	10000	50	100	4000	578.5
0.6	aria_abort_lock_fix	10000	50	100	4000	73.5
0.8	aria_abort_lock_fix	10000	50	100	4000	27.9
0.9	aria_abort_lock_fix	10000	50	100	4000	25.6
0.0	aria_abort_lock_fix	10000	50	10	1000	541952
0.2	aria_abort_lock_fix	10000	50	10	1000	383299
0.4	aria_abort_lock_fix	10000	50	10	1000	251770
0.6	aria_abort_lock_fix	10000	50	10	1000	97984.2
0.8	aria_abort_lock_fix	10000	50	10	1000	54680.9
0.9	aria_abort_lock_fix	10000	50	10	1000	42285.4
0.0	aria_abort_lock_fix	10000	50	10	4000	274483
0.2	aria_abort_lock_fix	10000	50	10	4000	218728
0.4	aria_abort_lock_fix	10000	50	10	4000	85928.3
0.6	aria_abort_lock_fix	10000	50	10	4000	35788.4
0.8	aria_abort_lock_fix	10000	50	10	4000	23070.8
0.9	aria_abort_lock_fix	10000	50	10	4000	16302.5
0.0	aria_abort_lock_fix	10000	80	100	1000	10483.6
0.2	aria_abort_lock_fix	10000	80	100	1000	10149.5
0.4	aria_abort_lock_fix	10000	80	100	1000	8580.5
0.6	aria_abort_lock_fix	10000	80	100	1000	5882.4
0.8	aria_abort_lock_fix	10000	80	100	1000	2178.6
0.9	aria_abort_lock_fix	10000	80	100	1000	1219.5
0.0	aria_abort_lock_fix	10000	80	100	4000	3340.4
0.2	aria_abort_lock_fix	10000	80	100	4000	3279.5
0.4	aria_abort_lock_fix	10000	80	100	4000	2854.6
0.6	aria_abort_lock_fix	10000	80	100	4000	1571.9
0.8	aria_abort_lock_fix	10000	80	100	4000	130.8
0.9	aria_abort_lock_fix	10000	80	100	4000	84.3
0.0	aria_abort_lock_fix	10000	80	10	1000	833278
0.2	aria_abort_lock_fix	10000	80	10	1000	517861
0.4	aria_abort_lock_fix	10000	80	10	1000	507125
0.6	aria_abort_lock_fix	10000	80	10	1000	249498
0.8	aria_abort_lock_fix	10000	80	10	1000	135038
0.9	aria_abort_lock_fix	10000	80	10	1000	113168
0.0	aria_abort_lock_fix	10000	80	10	4000	699881
0.2	aria_abort_lock_fix	10000	80	10	4000	460392
0.4	aria_abort_lock_fix	10000	80	10	4000	255839
0.6	aria_abort_lock_fix	10000	80	10	4000	99961.6
0.8	aria_abort_lock_fix	10000	80	10	4000	62634.2
0.9	aria_abort_lock_fix	10000	80	10	4000	54423.8
0.0	ariaer_abort_lock_fix	10000	50	100	1000	3972.6
0.2	ariaer_abort_lock_fix	10000	50	100	1000	3886.2
0.4	ariaer_abort_lock_fix	10000	50	100	1000	3442
0.6	ariaer_abort_lock_fix	10000	50	100	1000	1963.7
