zipf,engine,keys,read_write_ratio,ops_per_txn,batch_size,threads,partitions,average_commit,total_commit
0.8,aria_abort_lock_fix,40000,80,10,1000,12,12,152928,152928
0.9,aria_abort_lock_fix,40000,80,10,1000,12,12,121204,121204
0.0,aria_abort_lock_fix,40000,80,10,4000,12,12,691544,691544
0.2,aria_abort_lock_fix,40000,80,10,4000,12,12,465547,465547
0.4,aria_abort_lock_fix,40000,80,10,4000,12,12,376142,376142
0.6,aria_abort_lock_fix,40000,80,10,4000,12,12,140947,140947
0.8,aria_abort_lock_fix,40000,80,10,4000,12,12,71580,71580
0.9,aria_abort_lock_fix,40000,80,10,4000,12,12,59364.8,59364.8
0.0,ariaer_abort_lock_fix,40000,50,100,1000,12,12,7779.8,7779.8
0.2,ariaer_abort_lock_fix,40000,50,100,1000,12,12,7371.7,7371.7
0.4,ariaer_abort_lock_fix,40000,50,100,1000,12,12,5385.5,5385.5
0.6,ariaer_abort_lock_fix,40000,50,100,1000,12,12,3332.2,3332.2
0.8,ariaer_abort_lock_fix,40000,50,100,1000,12,12,877.8,877.8
0.9,ariaer_abort_lock_fix,40000,50,100,1000,12,12,403,403
0.0,ariaer_abort_lock_fix,40000,50,100,4000,12,12,2213,2213
0.2,ariaer_abort_lock_fix,40000,50,100,4000,12,12,2095.4,2095.4
0.4,ariaer_abort_lock_fix,40000,50,100,4000,12,12,1792.1,1792.1
0.6,ariaer_abort_lock_fix,40000,50,100,4000,12,12,558.1,558.1
0.8,ariaer_abort_lock_fix,40000,50,100,4000,12,12,54.3,54.3
0.9,ariaer_abort_lock_fix,40000,50,100,4000,12,12,32.1,32.1
0.0,ariaer_abort_lock_fix,40000,50,10,1000,12,12,526292,526292
0.2,ariaer_abort_lock_fix,40000,50,10,1000,12,12,380003,380003
0.4,ariaer_abort_lock_fix,40000,50,10,1000,12,12,370218,370218
0.6,ariaer_abort_lock_fix,40000,50,10,1000,12,12,144845,144845
0.8,ariaer_abort_lock_fix,40000,50,10,1000,12,12,70246.6,70246.6
0.9,ariaer_abort_lock_fix,40000,50,10,1000,12,12,55823.1,55823.1
0.0,ariaer_abort_lock_fix,40000,50,10,4000,12,12,438358,438358
0.2,ariaer_abort_lock_fix,40000,50,10,4000,12,12,332371,332371
0.4,ariaer_abort_lock_fix,40000,50,10,4000,12,12,166125,166125
0.6,ariaer_abort_lock_fix,40000,50,10,4000,12,12,55300.2,55300.2
0.8,ariaer_abort_lock_fix,40000,50,10,4000,12,12,31504.4,31504.4
0.9,ariaer_abort_lock_fix,40000,50,10,4000,12,12,25395.6,25395.6
0.0,ariaer_abort_lock_fix,40000,80,100,1000,12,12,43002.3,43002.3
0.2,ariaer_abort_lock_fix,40000,80,100,1000,12,12,39817.1,39817.1
0.4,ariaer_abort_lock_fix,40000,80,100,1000,12,12,27555.2,27555.2
0.6,ariaer_abort_lock_fix,40000,80,100,1000,12,12,10342.2,10342.2
0.8,ariaer_abort_lock_fix,40000,80,100,1000,12,12,6910.4,6910.4
0.9,ariaer_abort_lock_fix,40000,80,100,1000,12,12,4149.3,4149.3
0.0,ariaer_abort_lock_fix,40000,80,100,4000,12,12,11833.7,11833.7
0.2,ariaer_abort_lock_fix,40000,80,100,4000,12,12,11225.4,11225.4
0.4,ariaer_abort_lock_fix,40000,80,100,4000,12,12,7628.1,7628.1
0.6,ariaer_abort_lock_fix,40000,80,100,4000,12,12,4177.9,4177.9
0.8,ariaer_abort_lock_fix,40000,80,100,4000,12,12,1504.4,1504.4
0.9,ariaer_abort_lock_fix,40000,80,100,4000,12,12,657.5,657.5
0.0,ariaer_abort_lock_fix,40000,80,10,1000,12,12,753688,753688
0.2,ariaer_abort_lock_fix,40000,80,10,1000,12,12,502586,502586
0.4,ariaer_abort_lock_fix,40000,80,10,1000,12,12,500089,500089
0.6,ariaer_abort_lock_fix,40000,80,10,1000,12,12,336586,336586
0.8,ariaer_abort_lock_fix,40000,80,10,1000,12,12,185735,185735
0.9,ariaer_abort_lock_fix,40000,80,10,1000,12,12,149823,149823
0.0,ariaer_abort_lock_fix,40000,80,10,4000,12,12,683736,683736
0.2,ariaer_abort_lock_fix,40000,80,10,4000,12,12,464080,464080
0.4,ariaer_abort_lock_fix,40000,80,10,4000,12,12,390064,390064
0.6,ariaer_abort_lock_fix,40000,80,10,4000,12,12,163718,163718
0.8,ariaer_abort_lock_fix,40000,80,10,4000,12,12,91753.6,91753.6
0.9,ariaer_abort_lock_fix,40000,80,10,4000,12,12,75958.7,75958.7
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,1000,12,12,7808.4,7808.4
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,1000,12,12,7346.9,7346.9
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,1000,12,12,5362.2,5362.2
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,1000,12,12,3341.3,3341.3
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,1000,12,12,860.6,860.6
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,1000,12,12,410.2,410.2
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,2129.8,2129.8
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,2117.5,2117.5
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,1750.9,1750.9
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,564.4,564.4
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,48.8,48.8
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,31.1,31.1
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,525450,525450
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,380271,380271
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,369129,369129
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,144660,144660
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,69916.9,69916.9
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,56026.1,56026.1
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,443498,443498
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,333067,333067
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,161246,161246
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,54880.9,54880.9
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,31442.5,31442.5
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,25252.7,25252.7
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,42631.5,42631.5
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,39827.8,39827.8
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,27795.7,27795.7
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,10336.4,10336.4
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,6876.2,6876.2
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,4165.1,4165.1
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,11869.5,11869.5
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,11164.4,11164.4
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,7656.9,7656.9
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,4148.7,4148.7
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,1524,1524
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,657.2,657.2
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,787251,787251
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,499704,499704
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,498564,498564
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,338659,338659
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,184430,184430
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,148780,148780
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,692055,692055
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,464024,464024
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,393766,393766
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,161892,161892
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,91245.2,91245.2
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,76119,76119
